,order_id,customer_id,merchant_id,order_amount,checkout_started_at,credit_decision_started_at,approved_for_installments,customer_credit_score,customer_age,customer_billing_zip,customer_shipping_zip,paid_installment_1,paid_installment_2,paid_installment_3,paid_installment_4,orders,order_amount_cum_sum,orders_cum_sum,order_amount_cum_avg,paid_installment_1_cum_avg,paid_installment_2_cum_avg,paid_installment_3_cum_avg,paid_installment_4_cum_avg,order_amount_cum_sum,orders_cum_sum,order_amount_cum_avg,paid_installment_1_cum_avg,paid_installment_2_cum_avg,paid_installment_3_cum_avg,paid_installment_4_cum_avg,merchant_order_amount_cum_sum,merchant_orders_cum_sum,merchant_order_amount_cum_avg,merchant_paid_installment_1_ratio,merchant_paid_installment_2_ratio,merchant_paid_installment_3_ratio,merchant_paid_installment_4_ratio,order_amount_to_merchant_avg_ratio
5751,79D87B,6EFD93,8D665E,170.8,2018-09-17 22:13:21.523,2018-09-17 22:13:22.960,True,654,31,30083,30144,1.0,1,1.0,1.0,1,170.8,1,170.8,1.0,1,1.0,1.0,170.8,1,170.8,1.0,1,1.0,1.0,170.8,1,170.8,1.0,1,1.0,1.0,1.0
5752,311DE8,38BE6B,8D665E,85.4,2018-09-17 23:09:54.600,2018-09-17 23:09:56.473,True,521,24,60601,60601,1.0,1,1.0,1.0,1,85.4,1,85.4,1.0,1,1.0,1.0,85.4,1,85.4,1.0,1,1.0,1.0,85.4,1,85.4,1.0,1,1.0,1.0,1.0
5753,3AB3FE,0EA806,8D665E,56.15,2018-09-17 23:17:41.877,2018-09-17 23:17:43.423,True,591,22,90032,90032,1.0,1,1.0,1.0,1,56.15,1,56.15,1.0,1,1.0,1.0,56.15,1,56.15,1.0,1,1.0,1.0,56.15,1,56.15,1.0,1,1.0,1.0,1.0
5754,8E9525,1458FC,8D665E,346.46,2018-09-17 23:36:12.203,2018-09-17 23:36:13.597,True,611,21,98115,98115,1.0,1,1.0,1.0,1,346.46,1,346.46,1.0,1,1.0,1.0,346.46,1,346.46,1.0,1,1.0,1.0,346.46,1,346.46,1.0,1,1.0,1.0,1.0
5755,C1F74E,6ED8E2,8D665E,249.8,2018-09-18 00:13:44.587,2018-09-18 00:13:46.057,True,625,28,11764,11764,1.0,0,1.0,0.0,1,249.8,1,249.8,1.0,0,1.0,0.0,249.8,1,249.8,1.0,0,1.0,0.0,249.8,1,249.8,1.0,0,1.0,0.0,1.0
5756,2ED1BB,AD9C83,8D665E,131.6,2018-09-18 01:22:59.190,2018-09-18 01:23:00.723,True,628,36,93030,91107,1.0,1,1.0,1.0,1,131.6,1,131.6,1.0,1,1.0,1.0,131.6,1,131.6,1.0,1,1.0,1.0,131.6,1,131.6,1.0,1,1.0,1.0,1.0
5757,1EAB70,BF16C0,8D665E,113.05,2018-09-18 02:08:12.340,2018-09-18 02:08:13.823,True,718,41,64106,64106,1.0,1,1.0,1.0,1,113.05,1,113.05,1.0,1,1.0,1.0,113.05,1,113.05,1.0,1,1.0,1.0,113.05,1,113.05,1.0,1,1.0,1.0,1.0
5758,50F4A2,88D122,8D665E,156.36,2018-09-18 02:16:59.080,2018-09-18 02:17:00.673,True,526,31,90046,90046,1.0,1,1.0,1.0,1,156.36,1,156.36,1.0,1,1.0,1.0,156.36,1,156.36,1.0,1,1.0,1.0,156.36,1,156.36,1.0,1,1.0,1.0,1.0
5759,8A6D6A,C70C7B,8D665E,114.02,2018-09-18 03:07:33.083,2018-09-18 03:07:34.850,True,678,19,92691,90038,1.0,1,1.0,1.0,1,114.02,1,114.02,1.0,1,1.0,1.0,114.02,1,114.02,1.0,1,1.0,1.0,114.02,1,114.02,1.0,1,1.0,1.0,1.0
5760,C762FB,ACE6FE,8D665E,104.13,2018-09-18 03:29:39.683,2018-09-18 03:29:41.200,True,637,28,25314,20002,1.0,1,1.0,1.0,1,104.13,1,104.13,1.0,1,1.0,1.0,104.13,1,104.13,1.0,1,1.0,1.0,104.13,1,104.13,1.0,1,1.0,1.0,1.0
5761,A14D67,639988,8D665E,56.7,2018-09-18 03:43:02.913,2018-09-18 03:43:04.430,True,579,27,57110,57110,1.0,1,1.0,1.0,1,56.7,1,56.7,1.0,1,1.0,1.0,56.7,1,56.7,1.0,1,1.0,1.0,56.7,1,56.7,1.0,1,1.0,1.0,1.0
5762,33F0C7,B8B43A,8D665E,147.16,2018-09-18 03:43:31.767,2018-09-18 03:43:34.187,True,587,21,91210,91605,1.0,1,1.0,1.0,1,147.16,1,147.16,1.0,1,1.0,1.0,147.16,1,147.16,1.0,1,1.0,1.0,147.16,1,147.16,1.0,1,1.0,1.0,1.0
5763,29C7D4,848173,8D665E,78.4,2018-09-18 03:43:34.517,2018-09-18 03:43:35.987,True,629,25,08859,08859,1.0,1,1.0,1.0,1,78.4,1,78.4,1.0,1,1.0,1.0,78.4,1,78.4,1.0,1,1.0,1.0,78.4,1,78.4,1.0,1,1.0,1.0,1.0
5764,040C74,44187A,8D665E,113.44,2018-09-18 04:10:59.003,2018-09-18 04:11:01.070,True,514,41,90815,90815,1.0,1,1.0,1.0,1,113.44,1,113.44,1.0,1,1.0,1.0,113.44,1,113.44,1.0,1,1.0,1.0,113.44,1,113.44,1.0,1,1.0,1.0,1.0
5765,460A29,BEB959,8D665E,142.8,2018-09-18 04:21:15.227,2018-09-18 04:21:16.663,True,519,38,10465,10465,1.0,1,1.0,1.0,1,142.8,1,142.8,1.0,1,1.0,1.0,142.8,1,142.8,1.0,1,1.0,1.0,142.8,1,142.8,1.0,1,1.0,1.0,1.0
5766,E93608,AB900F,8D665E,44.67,2018-09-18 04:24:19.230,2018-09-18 04:24:20.763,True,611,27,95112,95112,1.0,1,1.0,1.0,1,44.67,1,44.67,1.0,1,1.0,1.0,44.67,1,44.67,1.0,1,1.0,1.0,44.67,1,44.67,1.0,1,1.0,1.0,1.0
5767,F1D87A,138B19,8D665E,104.13,2018-09-18 04:36:40.237,2018-09-18 04:36:41.747,True,644,31,53202,53202,1.0,1,1.0,1.0,1,104.13,1,104.13,1.0,1,1.0,1.0,104.13,1,104.13,1.0,1,1.0,1.0,104.13,1,104.13,1.0,1,1.0,1.0,1.0
5768,857006,57B5BD,8D665E,44.3,2018-09-18 05:04:53.503,2018-09-18 05:04:54.973,True,645,21,90804,90804,1.0,1,1.0,1.0,1,44.3,1,44.3,1.0,1,1.0,1.0,44.3,1,44.3,1.0,1,1.0,1.0,44.3,1,44.3,1.0,1,1.0,1.0,1.0
5769,F0E8DA,52C262,8D665E,78.19,2018-09-18 05:05:18.720,2018-09-18 05:05:20.050,True,611,23,90028,90028,1.0,1,1.0,1.0,1,78.19,1,78.19,1.0,1,1.0,1.0,78.19,1,78.19,1.0,1,1.0,1.0,78.19,1,78.19,1.0,1,1.0,1.0,1.0
5770,FCA28F,FF8F99,8D665E,268.27,2018-09-18 05:19:16.570,2018-09-18 05:19:17.977,True,611,27,91605,91605,1.0,1,1.0,1.0,1,268.27,1,268.27,1.0,1,1.0,1.0,268.27,1,268.27,1.0,1,1.0,1.0,268.27,1,268.27,1.0,1,1.0,1.0,1.0
5771,9FD327,16787A,8D665E,102.2,2018-09-18 05:19:28.830,2018-09-18 05:19:30.283,True,652,29,76301,76301,1.0,1,1.0,1.0,1,102.2,1,102.2,1.0,1,1.0,1.0,102.2,1,102.2,1.0,1,1.0,1.0,102.2,1,102.2,1.0,1,1.0,1.0,1.0
5772,4100C8,B37AE2,8D665E,40.46,2018-09-18 05:23:19.317,2018-09-18 05:23:20.893,True,597,34,33134,33130,1.0,1,1.0,1.0,1,40.46,1,40.46,1.0,1,1.0,1.0,40.46,1,40.46,1.0,1,1.0,1.0,40.46,1,40.46,1.0,1,1.0,1.0,1.0
5773,46425E,317A06,8D665E,52.5,2018-09-18 06:07:45.203,2018-09-18 06:07:46.640,True,611,20,27413,27413,1.0,1,1.0,1.0,1,52.5,1,52.5,1.0,1,1.0,1.0,52.5,1,52.5,1.0,1,1.0,1.0,52.5,1,52.5,1.0,1,1.0,1.0,1.0
5774,1AC6CD,92DC65,8D665E,158.86,2018-09-18 06:35:09.863,2018-09-18 06:35:11.503,True,611,29,90013,90013,1.0,1,1.0,1.0,1,158.86,1,158.86,1.0,1,1.0,1.0,158.86,1,158.86,1.0,1,1.0,1.0,158.86,1,158.86,1.0,1,1.0,1.0,1.0
5775,97EA7C,058DF5,8D665E,35.1,2018-09-18 06:48:34.533,2018-09-18 06:48:36.097,True,762,31,94025,94025,1.0,1,1.0,1.0,1,35.1,1,35.1,1.0,1,1.0,1.0,35.1,1,35.1,1.0,1,1.0,1.0,35.1,1,35.1,1.0,1,1.0,1.0,1.0
5776,8AFB11,162ADF,8D665E,95.2,2018-09-18 11:03:22.597,2018-09-18 11:03:24.113,True,611,26,10014,10014,1.0,1,1.0,1.0,1,95.2,1,95.2,1.0,1,1.0,1.0,95.2,1,95.2,1.0,1,1.0,1.0,95.2,1,95.2,1.0,1,1.0,1.0,1.0
5777,944157,27F68C,8D665E,111.68,2018-09-18 13:26:10.127,2018-09-18 13:26:11.800,True,754,24,93065,93065,1.0,1,1.0,1.0,1,111.68,1,111.68,1.0,1,1.0,1.0,111.68,1,111.68,1.0,1,1.0,1.0,111.68,1,111.68,1.0,1,1.0,1.0,1.0
5778,4F49A4,023612,8D665E,104.13,2018-09-18 13:26:35.990,2018-09-18 13:26:37.427,True,586,22,02874,31401,1.0,1,1.0,1.0,1,104.13,1,104.13,1.0,1,1.0,1.0,104.13,1,104.13,1.0,1,1.0,1.0,104.13,1,104.13,1.0,1,1.0,1.0,1.0
5779,A7E700,EDAAA5,8D665E,125.84,2018-09-18 15:13:46.217,2018-09-18 15:13:47.810,True,611,31,90712,90712,1.0,1,1.0,1.0,1,125.84,1,125.84,1.0,1,1.0,1.0,125.84,1,125.84,1.0,1,1.0,1.0,125.84,1,125.84,1.0,1,1.0,1.0,1.0
5780,34725D,978669,8D665E,97.58,2018-09-18 15:33:43.533,2018-09-18 15:33:46.533,True,611,40,11219,11219,1.0,1,1.0,1.0,1,97.58,1,97.58,1.0,1,1.0,1.0,97.58,1,97.58,1.0,1,1.0,1.0,97.58,1,97.58,1.0,1,1.0,1.0,1.0
5781,B08187,15A82F,8D665E,37.79,2018-09-18 15:38:54.827,2018-09-18 15:38:56.390,True,538,24,90001,90001,1.0,1,1.0,1.0,1,37.79,1,37.79,1.0,1,1.0,1.0,37.79,1,37.79,1.0,1,1.0,1.0,37.79,1,37.79,1.0,1,1.0,1.0,1.0
5782,CBFA35,597900,8D665E,62.54,2018-09-18 16:05:21.573,2018-09-18 16:05:23.963,True,558,34,92119,92119,1.0,1,1.0,1.0,1,62.54,1,62.54,1.0,1,1.0,1.0,62.54,1,62.54,1.0,1,1.0,1.0,62.54,1,62.54,1.0,1,1.0,1.0,1.0
5783,BB6F59,EFEAC0,8D665E,49.0,2018-09-18 16:24:17.817,2018-09-18 16:24:20.910,True,739,23,02056,02760,1.0,1,1.0,1.0,1,49.0,1,49.0,1.0,1,1.0,1.0,49.0,1,49.0,1.0,1,1.0,1.0,49.0,1,49.0,1.0,1,1.0,1.0,1.0
5784,FFE83A,FD3778,8D665E,49.0,2018-09-18 19:21:51.330,2018-09-18 19:22:04.707,True,736,30,23220,23220,1.0,1,1.0,1.0,1,49.0,1,49.0,1.0,1,1.0,1.0,49.0,1,49.0,1.0,1,1.0,1.0,49.0,1,49.0,1.0,1,1.0,1.0,1.0
5785,B4B7B2,E7EF00,8D665E,128.52,2018-09-18 20:46:59.767,2018-09-18 20:47:01.333,True,611,30,10013,11249,1.0,1,1.0,1.0,1,128.52,1,128.52,1.0,1,1.0,1.0,128.52,1,128.52,1.0,1,1.0,1.0,128.52,1,128.52,1.0,1,1.0,1.0,1.0
5786,746098,704697,8D665E,39.27,2018-09-18 20:55:45.097,2018-09-18 20:55:47.647,True,524,25,18109,10018,1.0,1,1.0,1.0,1,39.27,1,39.27,1.0,1,1.0,1.0,39.27,1,39.27,1.0,1,1.0,1.0,39.27,1,39.27,1.0,1,1.0,1.0,1.0
5787,C63042,DD365C,8D665E,116.03,2018-09-18 21:20:56.167,2018-09-18 21:20:58.747,True,699,21,11777,06457,1.0,1,1.0,1.0,1,116.03,1,116.03,1.0,1,1.0,1.0,116.03,1,116.03,1.0,1,1.0,1.0,116.03,1,116.03,1.0,1,1.0,1.0,1.0
5788,42A2CA,A71243,8D665E,43.4,2018-09-18 23:11:28.093,2018-09-18 23:11:29.737,True,685,25,91342,25306,1.0,1,1.0,1.0,1,43.4,1,43.4,1.0,1,1.0,1.0,43.4,1,43.4,1.0,1,1.0,1.0,43.4,1,43.4,1.0,1,1.0,1.0,1.0
5789,CB43FE,E2CF55,8D665E,134.14,2018-09-18 23:38:10.477,2018-09-18 23:38:11.993,True,603,25,90026,90026,1.0,1,1.0,1.0,1,134.14,1,134.14,1.0,1,1.0,1.0,134.14,1,134.14,1.0,1,1.0,1.0,134.14,1,134.14,1.0,1,1.0,1.0,1.0
5790,D03CB6,D7E0EC,8D665E,191.8,2018-09-19 00:35:38.280,2018-09-19 00:35:39.967,True,660,48,44105,44105,1.0,1,1.0,1.0,1,191.8,1,191.8,1.0,1,1.0,1.0,191.8,1,191.8,1.0,1,1.0,1.0,191.8,1,191.8,1.0,1,1.0,1.0,1.0
5791,A7560D,94BCF9,8D665E,92.4,2018-09-19 01:19:07.837,2018-09-19 01:19:09.320,True,663,39,44133,44133,1.0,1,1.0,1.0,1,92.4,1,92.4,1.0,1,1.0,1.0,92.4,1,92.4,1.0,1,1.0,1.0,92.4,1,92.4,1.0,1,1.0,1.0,1.0
5792,A0B040,480502,8D665E,28.0,2018-09-19 02:22:04.293,2018-09-19 02:22:05.717,True,772,24,10580,10009,1.0,1,1.0,1.0,1,28.0,1,28.0,1.0,1,1.0,1.0,28.0,1,28.0,1.0,1,1.0,1.0,28.0,1,28.0,1.0,1,1.0,1.0,1.0
5793,D87884,327860,8D665E,40.46,2018-09-19 02:31:11.123,2018-09-19 02:31:12.687,True,766,24,73103,73103,1.0,1,1.0,1.0,1,40.46,1,40.46,1.0,1,1.0,1.0,40.46,1,40.46,1.0,1,1.0,1.0,40.46,1,40.46,1.0,1,1.0,1.0,1.0
5794,3C1365,1FE07C,8D665E,60.2,2018-09-19 02:44:49.717,2018-09-19 02:44:51.310,True,665,20,08902,08902,1.0,1,1.0,1.0,1,60.2,1,60.2,1.0,1,1.0,1.0,60.2,1,60.2,1.0,1,1.0,1.0,60.2,1,60.2,1.0,1,1.0,1.0,1.0
5795,7B1FFE,C562FF,8D665E,121.38,2018-09-19 03:08:43.443,2018-09-19 03:08:44.850,True,611,24,98118,98118,1.0,1,1.0,1.0,1,121.38,1,121.38,1.0,1,1.0,1.0,121.38,1,121.38,1.0,1,1.0,1.0,121.38,1,121.38,1.0,1,1.0,1.0,1.0
5796,A1DFC1,34959D,8D665E,104.13,2018-09-19 04:09:00.030,2018-09-19 04:09:01.640,True,582,20,34747,34747,1.0,1,1.0,1.0,1,104.13,1,104.13,1.0,1,1.0,1.0,104.13,1,104.13,1.0,1,1.0,1.0,104.13,1,104.13,1.0,1,1.0,1.0,1.0
5797,FBC5BF,25D839,8D665E,84.0,2018-09-19 07:06:41.790,2018-09-19 07:06:43.290,True,613,36,33154,33154,1.0,1,1.0,1.0,1,84.0,1,84.0,1.0,1,1.0,1.0,84.0,1,84.0,1.0,1,1.0,1.0,84.0,1,84.0,1.0,1,1.0,1.0,1.0
5798,4E85D7,D20089,8D665E,458.97,2018-09-19 09:36:27.680,2018-09-19 09:36:29.120,True,611,22,91406,91406,1.0,1,1.0,1.0,1,458.97,1,458.97,1.0,1,1.0,1.0,458.97,1,458.97,1.0,1,1.0,1.0,458.97,1,458.97,1.0,1,1.0,1.0,1.0
5799,991BE7,F696E2,8D665E,41.65,2018-09-19 12:45:49.387,2018-09-19 12:45:51.167,True,559,26,85035,85035,1.0,1,1.0,0.0,1,41.65,1,41.65,1.0,1,1.0,0.0,41.65,1,41.65,1.0,1,1.0,0.0,41.65,1,41.65,1.0,1,1.0,0.0,1.0
5800,9830FA,FCFE91,8D665E,54.22,2018-09-19 13:45:29.190,2018-09-19 13:45:30.677,True,513,34,93551,93551,1.0,1,1.0,1.0,1,54.22,1,54.22,1.0,1,1.0,1.0,54.22,1,54.22,1.0,1,1.0,1.0,54.22,1,54.22,1.0,1,1.0,1.0,1.0
5801,3E1E33,E31CC8,8D665E,69.3,2018-09-19 14:51:22.273,2018-09-19 14:51:23.697,True,611,26,11211,11211,1.0,1,1.0,1.0,1,69.3,1,69.3,1.0,1,1.0,1.0,69.3,1,69.3,1.0,1,1.0,1.0,69.3,1,69.3,1.0,1,1.0,1.0,1.0
5802,B77CB6,BAD874,8D665E,44.67,2018-09-19 15:41:44.020,2018-09-19 15:41:47.113,True,560,25,95116,95008,1.0,1,1.0,1.0,1,44.67,1,44.67,1.0,1,1.0,1.0,44.67,1,44.67,1.0,1,1.0,1.0,44.67,1,44.67,1.0,1,1.0,1.0,1.0
5803,4C3B65,08B3BA,8D665E,55.46,2018-09-19 16:12:06.870,2018-09-19 16:12:08.900,True,552,22,32244,32244,1.0,0,1.0,0.0,1,55.46,1,55.46,1.0,0,1.0,0.0,55.46,1,55.46,1.0,0,1.0,0.0,55.46,1,55.46,1.0,0,1.0,0.0,1.0
5804,203BDC,CDB56F,8D665E,98.09,2018-09-19 19:02:33.050,2018-09-19 19:02:36.033,True,757,23,92708,92708,1.0,1,1.0,1.0,1,98.09,1,98.09,1.0,1,1.0,1.0,98.09,1,98.09,1.0,1,1.0,1.0,98.09,1,98.09,1.0,1,1.0,1.0,1.0
5805,52C873,A39E13,8D665E,43.4,2018-09-19 20:33:10.583,2018-09-19 20:33:12.130,True,562,24,45224,45224,1.0,1,1.0,0.0,1,43.4,1,43.4,1.0,1,1.0,0.0,43.4,1,43.4,1.0,1,1.0,0.0,43.4,1,43.4,1.0,1,1.0,0.0,1.0
5806,614C4B,E23BDC,8D665E,149.4,2018-09-19 21:10:12.613,2018-09-19 21:10:14.227,True,555,22,92127,92127,1.0,1,0.0,0.0,1,149.4,1,149.4,1.0,1,0.0,0.0,149.4,1,149.4,1.0,1,0.0,0.0,149.4,1,149.4,1.0,1,0.0,0.0,1.0
5807,52EEB0,321253,8D665E,163.66,2018-09-19 22:26:00.070,2018-09-19 22:26:01.617,True,534,23,94040,94040,1.0,1,1.0,1.0,1,163.66,1,163.66,1.0,1,1.0,1.0,163.66,1,163.66,1.0,1,1.0,1.0,163.66,1,163.66,1.0,1,1.0,1.0,1.0
5808,992FBC,27559E,8D665E,122.5,2018-09-19 23:30:28.673,2018-09-19 23:30:30.063,True,664,25,11221,11221,1.0,1,1.0,1.0,1,122.5,1,122.5,1.0,1,1.0,1.0,122.5,1,122.5,1.0,1,1.0,1.0,122.5,1,122.5,1.0,1,1.0,1.0,1.0
5809,A9A13B,D91DC2,8D665E,134.14,2018-09-19 23:55:15.313,2018-09-19 23:55:16.950,True,747,20,91711,91711,1.0,1,1.0,1.0,1,134.14,1,134.14,1.0,1,1.0,1.0,134.14,1,134.14,1.0,1,1.0,1.0,134.14,1,134.14,1.0,1,1.0,1.0,1.0
5810,0B068B,428B98,8D665E,70.2,2018-09-20 03:30:01.757,2018-09-20 03:30:03.303,True,641,26,92648,92648,1.0,1,1.0,1.0,1,70.2,1,70.2,1.0,1,1.0,1.0,70.2,1,70.2,1.0,1,1.0,1.0,70.2,1,70.2,1.0,1,1.0,1.0,1.0
5811,D78454,C39BB0,8D665E,78.4,2018-09-20 04:18:28.567,2018-09-20 04:18:30.130,True,725,21,02766,02766,1.0,1,1.0,1.0,1,78.4,1,78.4,1.0,1,1.0,1.0,78.4,1,78.4,1.0,1,1.0,1.0,78.4,1,78.4,1.0,1,1.0,1.0,1.0
5812,9CDC06,734C5F,8D665E,134.14,2018-09-20 04:19:41.927,2018-09-20 04:19:43.303,True,695,23,91106,91106,1.0,1,1.0,1.0,1,134.14,1,134.14,1.0,1,1.0,1.0,134.14,1,134.14,1.0,1,1.0,1.0,134.14,1,134.14,1.0,1,1.0,1.0,1.0
5813,EA0357,A924DD,8D665E,51.17,2018-09-20 04:46:48.953,2018-09-20 04:46:50.330,True,474,22,32817,32817,1.0,1,1.0,1.0,1,51.17,1,51.17,1.0,1,1.0,1.0,51.17,1,51.17,1.0,1,1.0,1.0,51.17,1,51.17,1.0,1,1.0,1.0,1.0
5814,F6E58E,BEB959,8D665E,91.0,2018-09-20 05:01:19.450,2018-09-20 05:01:21.170,True,519,38,10473,10473,1.0,1,1.0,1.0,1,91.0,1,91.0,1.0,1,1.0,1.0,91.0,1,91.0,1.0,1,1.0,1.0,91.0,1,91.0,1.0,1,1.0,1.0,1.0
5815,F1CE64,402AD8,8D665E,40.6,2018-09-20 05:12:01.163,2018-09-20 05:12:02.677,True,549,29,30093,30093,1.0,1,1.0,1.0,1,40.6,1,40.6,1.0,1,1.0,1.0,40.6,1,40.6,1.0,1,1.0,1.0,40.6,1,40.6,1.0,1,1.0,1.0,1.0
5816,AA0348,7521D8,8D665E,36.89,2018-09-20 05:12:40.133,2018-09-20 05:12:41.573,True,611,20,07012,07012,1.0,1,1.0,1.0,1,36.89,1,36.89,1.0,1,1.0,1.0,36.89,1,36.89,1.0,1,1.0,1.0,36.89,1,36.89,1.0,1,1.0,1.0,1.0
5817,C15111,3434FC,8D665E,37.8,2018-09-20 05:21:30.973,2018-09-20 05:21:32.537,True,636,21,85296,85296,1.0,1,1.0,1.0,1,37.8,1,37.8,1.0,1,1.0,1.0,37.8,1,37.8,1.0,1,1.0,1.0,37.8,1,37.8,1.0,1,1.0,1.0,1.0
5818,41C041,B0C316,8D665E,47.4,2018-09-20 06:18:47.670,2018-09-20 06:18:49.047,True,658,29,92503,92503,1.0,1,1.0,1.0,1,47.4,1,47.4,1.0,1,1.0,1.0,47.4,1,47.4,1.0,1,1.0,1.0,47.4,1,47.4,1.0,1,1.0,1.0,1.0
5819,7ABAD0,C90DC7,8D665E,40.46,2018-09-20 06:40:09.110,2018-09-20 06:40:10.470,True,685,19,30022,30022,1.0,1,1.0,1.0,1,40.46,1,40.46,1.0,1,1.0,1.0,40.46,1,40.46,1.0,1,1.0,1.0,40.46,1,40.46,1.0,1,1.0,1.0,1.0
5820,AA7989,ADE787,8D665E,191.1,2018-09-20 07:07:44.893,2018-09-20 07:07:46.410,True,611,23,96701,96701,1.0,1,1.0,1.0,1,191.1,1,191.1,1.0,1,1.0,1.0,191.1,1,191.1,1.0,1,1.0,1.0,191.1,1,191.1,1.0,1,1.0,1.0,1.0
5821,8C866A,401810,8D665E,77.0,2018-09-20 08:14:32.557,2018-09-20 08:14:34.073,True,620,21,29678,29678,1.0,1,0.0,1.0,1,77.0,1,77.0,1.0,1,0.0,1.0,77.0,1,77.0,1.0,1,0.0,1.0,77.0,1,77.0,1.0,1,0.0,1.0,1.0
5822,40E9CC,120DEE,8D665E,37.8,2018-09-20 11:45:09.883,2018-09-20 11:45:11.240,True,697,32,14051,14051,1.0,1,1.0,1.0,1,37.8,1,37.8,1.0,1,1.0,1.0,37.8,1,37.8,1.0,1,1.0,1.0,37.8,1,37.8,1.0,1,1.0,1.0,1.0
5823,733DF3,A4521C,8D665E,80.92,2018-09-20 11:52:48.243,2018-09-20 11:52:49.710,True,541,45,20176,20176,1.0,1,1.0,1.0,1,80.92,1,80.92,1.0,1,1.0,1.0,80.92,1,80.92,1.0,1,1.0,1.0,80.92,1,80.92,1.0,1,1.0,1.0,1.0
5824,B7FE09,CF604C,8D665E,49.0,2018-09-20 14:21:48.293,2018-09-20 14:21:49.873,True,650,26,33716,33716,1.0,1,1.0,1.0,1,49.0,1,49.0,1.0,1,1.0,1.0,49.0,1,49.0,1.0,1,1.0,1.0,49.0,1,49.0,1.0,1,1.0,1.0,1.0
5825,D7244A,88D122,8D665E,110.38,2018-09-20 15:00:08.593,2018-09-20 15:00:10.233,True,526,31,90046,90046,1.0,1,1.0,1.0,1,110.38,1,110.38,1.0,1,1.0,1.0,110.38,1,110.38,1.0,1,1.0,1.0,110.38,1,110.38,1.0,1,1.0,1.0,1.0
5826,D50EE0,13DC47,8D665E,112.85,2018-09-20 15:12:34.307,2018-09-20 15:12:35.930,True,611,23,85281,85281,1.0,1,1.0,1.0,1,112.85,1,112.85,1.0,1,1.0,1.0,112.85,1,112.85,1.0,1,1.0,1.0,112.85,1,112.85,1.0,1,1.0,1.0,1.0
5827,DA4B42,11B488,8D665E,93.84,2018-09-20 16:23:09.273,2018-09-20 16:23:11.460,True,713,41,92128,92128,1.0,1,1.0,1.0,1,93.84,1,93.84,1.0,1,1.0,1.0,93.84,1,93.84,1.0,1,1.0,1.0,93.84,1,93.84,1.0,1,1.0,1.0,1.0
5828,1120E9,451C18,8D665E,95.9,2018-09-20 16:50:43.203,2018-09-20 16:50:44.797,True,582,27,33618,33624,1.0,1,1.0,1.0,1,95.9,1,95.9,1.0,1,1.0,1.0,95.9,1,95.9,1.0,1,1.0,1.0,95.9,1,95.9,1.0,1,1.0,1.0,1.0
5829,414BD4,E4BF69,8D665E,46.55,2018-09-20 16:57:29.187,2018-09-20 16:57:30.767,True,767,22,92647,92647,1.0,1,1.0,1.0,1,46.55,1,46.55,1.0,1,1.0,1.0,46.55,1,46.55,1.0,1,1.0,1.0,46.55,1,46.55,1.0,1,1.0,1.0,1.0
5830,8AAE5F,053513,8D665E,107.1,2018-09-20 17:01:47.977,2018-09-20 17:01:49.510,True,559,34,02861,02861,1.0,1,1.0,1.0,1,107.1,1,107.1,1.0,1,1.0,1.0,107.1,1,107.1,1.0,1,1.0,1.0,107.1,1,107.1,1.0,1,1.0,1.0,1.0
5831,7E9AF7,F09C0F,8D665E,201.33,2018-09-20 17:42:06.323,2018-09-20 17:42:07.950,True,611,24,90291,90291,1.0,1,1.0,1.0,1,201.33,1,201.33,1.0,1,1.0,1.0,201.33,1,201.33,1.0,1,1.0,1.0,201.33,1,201.33,1.0,1,1.0,1.0,1.0
5832,4A4C04,1717C2,8D665E,224.58,2018-09-20 18:23:57.190,2018-09-20 18:25:17.440,True,687,22,90034,90016,1.0,1,1.0,1.0,1,224.58,1,224.58,1.0,1,1.0,1.0,224.58,1,224.58,1.0,1,1.0,1.0,224.58,1,224.58,1.0,1,1.0,1.0,1.0
5833,636DDB,D72F25,8D665E,38.5,2018-09-20 18:26:00.233,2018-09-20 18:26:01.983,True,665,25,62062,62062,1.0,1,1.0,1.0,1,38.5,1,38.5,1.0,1,1.0,1.0,38.5,1,38.5,1.0,1,1.0,1.0,38.5,1,38.5,1.0,1,1.0,1.0,1.0
5834,D5B571,88E984,8D665E,68.6,2018-09-20 18:41:58.683,2018-09-20 18:42:00.167,True,611,29,29414,29414,1.0,1,1.0,1.0,1,68.6,1,68.6,1.0,1,1.0,1.0,68.6,1,68.6,1.0,1,1.0,1.0,68.6,1,68.6,1.0,1,1.0,1.0,1.0
5835,EDFD5F,FE147F,8D665E,165.92,2018-09-20 19:10:48.360,2018-09-20 19:10:49.940,True,684,33,94044,94044,1.0,1,1.0,1.0,1,165.92,1,165.92,1.0,1,1.0,1.0,165.92,1,165.92,1.0,1,1.0,1.0,165.92,1,165.92,1.0,1,1.0,1.0,1.0
5836,70F019,D08E83,8D665E,95.2,2018-09-20 20:10:11.397,2018-09-20 20:10:12.913,True,611,18,23452,23452,1.0,1,1.0,1.0,1,95.2,1,95.2,1.0,1,1.0,1.0,95.2,1,95.2,1.0,1,1.0,1.0,95.2,1,95.2,1.0,1,1.0,1.0,1.0
